,id,content,content_clean,sentiment,subjectivity,polarity,analysis
1337,UgyTzDnf_akuAA-P8LR4AaABAg,the color looks really bad on the beast,the color looks really bad on the beast,2,0.6666666666666666,-0.6999999999999998,Negative
1338,Ugw-UUEv2hRXHA61eYh4AaABAg,"i’m gonna go ahead and say it, it’s ugly af",i’m gonna go ahead and say it it’s ugly af,1,1.0,-0.7,Negative
1339,Ugybvh2yldoNqoJX5aR4AaABAg,Who wrote the music?,Who wrote the music,5,0.0,0.0,Neutral
1340,UgwubjFimxCbmBfo-6l4AaABAg,Manny Khoshbin better buy this,Manny Khoshbin better buy this,5,0.5,0.5,Positive
1341,UgzCdCt7IvB7HduTH4F4AaABAg,congratulations on another absolutely hideous abomination that people will drool over. 😂 I'm gonna need you to stand in lines on each side of me and my fugly cars. awkward AF.,congratulations on another absolutely hideous abomination that people will drool over 😂 Im gonna need you to stand in lines on each side of me and my fugly cars awkward AF,1,0.95,-0.19999999999999998,Negative
1342,Ugy23Di58C3Xh1Jp9i14AaABAg,👌🏻🗣 Bra - vó - ... 🙇🏻‍♂,👌🏻🗣 Bra  vó   🙇🏻‍♂,5,0.0,0.0,Neutral
1343,Ugy_atmsM3AhTlabwiR4AaABAg,Whats with the cheese grater holes?,Whats with the cheese grater holes,1,0.0,0.0,Neutral
1344,Ugxw8cP8KbiqCdn0wsB4AaABAg,Psshhhh I could do that,Psshhhh I could do that,3,0.0,0.0,Neutral
1345,Ugx1-UEvf1NmcIyIt454AaABAg,Life ho toh aisi ho,Life ho toh aisi ho,3,0.0,0.0,Neutral
1346,UgxDZXIHsDXnCe2fHh54AaABAg,why do only old gramps gets the fun stuff,why do only old gramps gets the fun stuff,4,0.4666666666666666,0.13333333333333333,Positive
1347,UgygLximxXg5x-V3OmB4AaABAg,can you buy me one bugatti,can you buy me one bugatti,1,0.0,0.0,Neutral
1348,Ugxb14fres7fEYlil9Z4AaABAg,a chiron in condom,a chiron in condom,5,0.0,0.0,Neutral
1349,UgyXbCT_GQGKJ1Jxdrx4AaABAg,Nice GERMAN mark,Nice GERMAN mark,5,0.5,0.3,Positive
1350,Ugx-JhnEmJqnf4mb9Wh4AaABAg,Boring...  looks like all the other Bugatti's just a new bumpers,Boring  looks like all the other Bugattis just a new bumpers,2,0.6098484848484849,-0.32954545454545453,Negative
1351,Ugw-5DM94RFDid58m9p4AaABAg,Wkwkwkw di tengah gempuran mobil listrik,Wkwkwkw di tengah gempuran mobil listrik,1,0.0,0.0,Neutral
1352,UgxQ8OIho6ZkVFgBt6h4AaABAg,"Honestly, who tf cares? 🥱",Honestly who tf cares 🥱,5,0.9,0.6,Positive
1353,UgxhgoXZ33DqSoX51Ct4AaABAg,Delivered to whom?,Delivered to whom,5,0.0,0.0,Neutral
1354,Ugy862lECe51rAey6xF4AaABAg,"Бугатти - очень уродливый авто в целом, у ваших покупателей отсутствует вкус",Бугатти  очень уродливый авто в целом у ваших покупателей отсутствует вкус,4,0.0,0.0,Neutral
1355,UgzNhRIySLIbKncVmFt4AaABAg,Over priced VW.  Same crappy build quality and engineering.,Over priced VW  Same crappy build quality and engineering,2,0.125,0.0,Neutral
1356,UgwpGzTIdGOYzuO9OXl4AaABAg,"I don’t know why, but I feel tandet. Maybe it’s the color? And the red badge.🥴🤢",I don’t know why but I feel tandet Maybe it’s the color And the red badge🥴🤢,3,0.0,0.0,Neutral
1357,UgyT9S68eifZcTlRSTJ4AaABAg,"It dose not look good, in my opinion it looks fat.",It dose not look good in my opinion it looks fat,2,0.6000000000000001,0.7,Positive
1358,UgzeDODsSTEL8ONy4aB4AaABAg,Rimac owns you,Rimac owns you,5,0.0,0.0,Neutral
1359,UgzAqWfC1_igQ57GDi14AaABAg,what a waste of 8mil lmao,what a waste of 8mil lmao,1,0.5,0.19999999999999998,Positive
1360,UgzTBWZEFbD7ZpVMVlF4AaABAg,VW Das auto.... Nothing to do with eb110,VW Das auto Nothing to do with eb110,1,0.0,0.0,Neutral
1361,UgxIIUmSBMSEeC_1xHd4AaABAg,Why this blue color?,Why this blue color,5,0.1,0.0,Neutral
1362,UgxjhI51L24FrS5YwoB4AaABAg,"Yo, listen up here's a story
About a little guy
That lives in a blue world
And all day and all night
And everything he sees is just blue
Like him inside and outside

Blue his house
With a blue little window
And a blue Bugatti
And everything is blue for him
And himself and everybody around
Cause he ain't got nobody to listen to

I'm blue
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
I'm blue
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di....","Yo listen up heres a story
About a little guy
That lives in a blue world
And all day and all night
And everything he sees is just blue
Like him inside and outside

Blue his house
With a blue little window
And a blue Bugatti
And everything is blue for him
And himself and everybody around
Cause he aint got nobody to listen to

Im blue
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Im blue
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di
Da ba dee da ba di",1,0.1681818181818182,-0.03409090909090909,Negative
1363,UgxjhI51L24FrS5YwoB4AaABAg.9cVyjnKaoJw9cW7HFLlPlg,Thanks for watching🔝for more investment  information🖕Drop a msg directly.....,Thanks for watching🔝for more investment  information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1364,UgwavhaiKXCo_XQNoZF4AaABAg,I just don’t understand why I’d care. Overpriced car for over privileged people. Only the 1% can afford it.. why even advertise it,I just don’t understand why I’d care Overpriced car for over privileged people Only the 1 can afford it why even advertise it,1,1.0,0.0,Neutral
1365,UgwPo9VHeVGS2j3aGCh4AaABAg,Not impressed at all. Not only am I not impressed I dont even like it.,Not impressed at all Not only am I not impressed I dont even like it,2,1.0,-0.3333333333333333,Negative
1366,UgxGmvBB6ocCGlgy6nR4AaABAg,I thought it would be Andrew Tate,I thought it would be Andrew Tate,3,0.0,0.0,Neutral
1367,UgxSoenodf7KO0cpfPd4AaABAg,Now the EB110 has an overweight sibling,Now the EB110 has an overweight sibling,2,0.0,0.0,Neutral
1368,UgzLTFiYrutukrbjhaV4AaABAg,So what color is your Bugatti,So what color is your Bugatti,3,0.0,0.0,Neutral
1369,Ugxy-3rvSsvU85XRnkd4AaABAg,Every year you guys lose money. It’s only by others that you stay afloat. Economically you are not beneficial. Very few ever get to enjoy your cars. Most are garage queens.,Every year you guys lose money It’s only by others that you stay afloat Economically you are not beneficial Very few ever get to enjoy your cars Most are garage queens,1,0.5216666666666666,0.15666666666666665,Positive
1370,UgzA5ANvvGUyISU2AeF4AaABAg,Not my type!,Not my type,2,0.0,0.0,Neutral
1371,UgwUS7HceX4zkyFINJR4AaABAg,Wait is this El Ramon's car?,Wait is this El Ramons car,1,0.0,0.0,Neutral
1372,UgwUS7HceX4zkyFINJR4AaABAg.9cW6REtpAzv9cW6hLDuX-L,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1373,Ugx62dm_EocbKt5U9M14AaABAg,It’s me guys. I’m the first customer.,It’s me guys I’m the first customer,5,0.3333333333333333,0.25,Positive
1374,Ugx62dm_EocbKt5U9M14AaABAg.9cW4jQaftUX9cW6YaArnNu,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1375,UgyvHkZxWEx2UafaXKB4AaABAg,Blue interiors 🤮 🤮,Blue interiors 🤮 🤮,4,0.1,0.0,Neutral
1376,UgzSU7dLK76XRE5a2ix4AaABAg,Beautiful,Beautiful,5,1.0,0.85,Positive
1377,UgzAxUZsTB_jCJW2Y8N4AaABAg,I know it cost a lot but its lowkey a UGLY ASS CAR….,I know it cost a lot but its lowkey a UGLY ASS CAR…,3,1.0,-0.7,Negative
1378,UgzWGyljbcfpEPhGuMp4AaABAg,Who cares about this overly expensive bunch of metal.,Who cares about this overly expensive bunch of metal,1,0.7,-0.5,Negative
1379,Ugw06xUwtd6m8DglKFp4AaABAg,"I don't like it, oh well that's me🤷",I dont like it oh well thats me🤷,2,0.0,0.0,Neutral
1380,Ugy110P-JS0fAniTjLB4AaABAg,Thanks,Thanks,5,0.2,0.2,Positive
1381,Ugw6boDWR5qVU2UQi3R4AaABAg,why only blue,why only blue,1,0.55,0.0,Neutral
1382,UgzWd6Bj53AiJQebiat4AaABAg,- 20 mln$, 20 mln,1,0.0,0.0,Neutral
1383,UgwiX9ZCb9QcDuo-ixF4AaABAg,nothing unique in looks,nothing unique in looks,2,1.0,0.375,Positive
1384,UgxlPjnqNIesltVu6yN4AaABAg,The same old borring and plain interior.,The same old borring and plain interior,2,0.22738095238095238,-0.03809523809523809,Negative
1385,Ugw2Meos-_-04YSsG8d4AaABAg,"Buying a car like this is not the same as going to a Honda dealership and buying a car, this is a GUARANTEED profitable INVESTMENT, staying rich is easy once you have the capital",Buying a car like this is not the same as going to a Honda dealership and buying a car this is a GUARANTEED profitable INVESTMENT staying rich is easy once you have the capital,5,0.5694444444444445,0.26944444444444443,Positive
1386,Ugy0kLLZlgUWxsxMj054AaABAg,"Deberíamos volver atrás, el nuevo me parece francamente horrible no me vería conduciendo uno ni que me lo regalen, a pesar de todos los detalles impresionantes, el performance, el lujo, la tecnología, me parece horrible. El antiguo es mucho más hermoso y creo que Bugatti debería mejorar sus diseños,  los Bugattis antiguos eran de los autos más hermosos que existen, pero los nuevos parecen cucarachas gordas con 1000 c/v (el único bugatti moderno que se salva a mi gusto es el bugatti la Voiture Noire, que francamente es uno de los autos más hermosos que se han construido). Pero el resto son horribles, no tienen ni un gusto por fabricar autos hermosos simplemente ordinarios, se tenía que decir y se dijo.",Deberíamos volver atrás el nuevo me parece francamente horrible no me vería conduciendo uno ni que me lo regalen a pesar de todos los detalles impresionantes el performance el lujo la tecnología me parece horrible El antiguo es mucho más hermoso y creo que Bugatti debería mejorar sus diseños  los Bugattis antiguos eran de los autos más hermosos que existen pero los nuevos parecen cucarachas gordas con 1000 cv el único bugatti moderno que se salva a mi gusto es el bugatti la Voiture Noire que francamente es uno de los autos más hermosos que se han construido Pero el resto son horribles no tienen ni un gusto por fabricar autos hermosos simplemente ordinarios se tenía que decir y se dijo,2,1.0,-1.0,Negative
1387,UgwdAxAxRNvkgRunoad4AaABAg,Insane🌡️.,Insane🌡️,5,0.0,0.0,Neutral
1388,Ugz4NXP974wxbo1Npsl4AaABAg,Delivered to Oil Money Rag Shagger,Delivered to Oil Money Rag Shagger,5,0.0,0.0,Neutral
1389,UgwxIavClwFe01war-54AaABAg,When are are joining formula 1?,When are are joining formula 1,5,0.0,0.0,Neutral
1390,UgxJ3iET0R6_DIg0_Z94AaABAg,Where's Manny's?,Wheres Mannys,5,0.0,0.0,Neutral
1391,Ugy2LaldrO4VskoxBC94AaABAg,"Well...it's ugly, very ugly!",Wellits ugly very ugly,1,1.0,-0.8049999999999999,Negative
1392,UgxiHg-g7p7V4ibCI_t4AaABAg,Man came in white shirt. Go stand last at queue,Man came in white shirt Go stand last at queue,1,0.03333333333333333,0.0,Neutral
1393,Ugz8F1N6cFepfl0bShN4AaABAg,Really gross proportions on the front.,Really gross proportions on the front,2,0.0,0.0,Neutral
1394,UgyLcjT_KV0bGUeMww94AaABAg,neat,neat,1,0.0,0.0,Neutral
1395,UgwJFqcBpwLshoNYAYh4AaABAg,andrew tate gonna loose his shit,andrew tate gonna loose his shit,1,0.5346153846153846,-0.13846153846153847,Negative
1396,UgykwtUfEJQ9eogjIMh4AaABAg,и здесь V!!))),и здесь V,5,0.0,0.0,Neutral
1397,Ugxjc9dE9VaVcxtKOWB4AaABAg,is it Cristiano's?,is it Cristianos,1,0.0,0.0,Neutral
1398,UgxEKAlif-6F0nUoNQx4AaABAg,Soundtrack?,Soundtrack,4,0.0,0.0,Neutral
1399,UgxClcYDhzZTLUy2Mvl4AaABAg,I wonder if its Cristiano Ronaldo's one,I wonder if its Cristiano Ronaldos one,1,0.0,0.0,Neutral
1400,UgwXR_q0higNUBnY4St4AaABAg,This sounds like gta heist music,This sounds like gta heist music,1,0.0,0.0,Neutral
1401,UgyP2r37VIa0OortrJl4AaABAg,0:13 Menacing 3.0,013 Menacing 30,3,1.0,-1.0,Negative
1402,Ugzedw2m9dRnje6P8X94AaABAg,"Wheel color and design sucks!
Must be gloss black","Wheel color and design sucks
Must be gloss black",1,0.3666666666666667,-0.23333333333333334,Negative
1403,UgwnQsSIfDYUiTj2DJZ4AaABAg,Das Auto,Das Auto,5,0.0,0.0,Neutral
1404,UgzkBKwa4bdjToOrj_54AaABAg,Wtf is that? The Front looks weird,Wtf is that The Front looks weird,3,1.0,-0.5,Negative
1405,Ugx6h1kyfzd05nYQDiB4AaABAg,Doesn't look that good. Like if a charger was Asian 😁,Doesnt look that good Like if a charger was Asian 😁,2,0.30000000000000004,0.35,Positive
1406,Ugx6h1kyfzd05nYQDiB4AaABAg.9cW1dwlTJZU9cW2vHCOBlw,"Congratulations you have been selected amongst our short listed  giveaway list, A direct massage to 🚀",Congratulations you have been selected amongst our short listed  giveaway list A direct massage to 🚀,5,0.35,0.05,Positive
1407,UgwGy7owBPR3SL8Z4sN4AaABAg,Looks like a GTA V car,Looks like a GTA V car,4,0.0,0.0,Neutral
1408,UgwGy7owBPR3SL8Z4sN4AaABAg.9cW44kegbGB9cW6bukbrZk,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment and mentorship information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1409,UgxJa6DqCJ1dMt6s_Q14AaABAg,"Who cares.  The car doesnt make the man, the man makes the car....  Dudes are so funny. As if liking a car all of a sudden makes them as cool as the car..... Too funny. The world is Shi$ and people are googely eyed over an engine surrounded by plastic. Its almost like the follower crowds of employees at Apple who gather and clap at the lasted speech by upper management. Bravo. Bravo. ..... Weirdos...",Who cares  The car doesnt make the man the man makes the car  Dudes are so funny As if liking a car all of a sudden makes them as cool as the car Too funny The world is Shi and people are googely eyed over an engine surrounded by plastic Its almost like the follower crowds of employees at Apple who gather and clap at the lasted speech by upper management Bravo Bravo  Weirdos,1,0.63,0.16999999999999998,Positive
1410,Ugwmlw0Oi_kOkYMMqsJ4AaABAg,"eat the rich, ffs",eat the rich ffs,5,0.75,0.375,Positive
1411,UgySB_j7WO2F5aioiHV4AaABAg,I thought Ronaldo 💀,I thought Ronaldo 💀,1,0.0,0.0,Neutral
1412,UgxGoX46CsWEMct4YQt4AaABAg,and whose the costumer?....,and whose the costumer,5,0.0,0.0,Neutral
1413,Ugzc-7bCmeSb-srPgkd4AaABAg,It's mine by the way,Its mine by the way,3,0.0,0.0,Neutral
1414,Ugx0XQVMOJrTkCINi-54AaABAg,Good,Good,4,0.6000000000000001,0.7,Positive
1415,Ugz7RKtXL7GAfPiu-FR4AaABAg,"Isnt that kinda ugly?
Pretty ghetto.","Isnt that kinda ugly
Pretty ghetto",3,1.0,-0.22499999999999998,Negative
1416,UgybHkaZUm7qFu6saH94AaABAg,"What can I say. Car like this are produced, because if not -  rich people would not have a dreams.",What can I say Car like this are produced because if not   rich people would not have a dreams,5,0.75,-0.1875,Negative
1417,UgybHkaZUm7qFu6saH94AaABAg.9cVrfMI0t4G9cVwcxumfoA,"Thanks for watching🔝for more investment,mentorship information🖕Drop a msg directly.....",Thanks for watching🔝for more investmentmentorship information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1418,UgyQdrNufc3O0HwRWI14AaABAg,"that bugatti looks like it has asian eyes. I can make that joke, I'm asian too.",that bugatti looks like it has asian eyes I can make that joke Im asian too,1,0.0,0.0,Neutral
1419,UgyQdrNufc3O0HwRWI14AaABAg.9cW3e2WZBf59cW6eo95kWR,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1420,UgyIlejtUpIdag57Ei94AaABAg,"Keine Emotion, langweilig.",Keine Emotion langweilig,1,0.0,0.0,Neutral
1421,UgyIa3FbZW9ghlJ1A0t4AaABAg,Why do  all the new bugattis look like the chiron with a new piece of aero,Why do  all the new bugattis look like the chiron with a new piece of aero,1,0.45454545454545453,0.13636363636363635,Positive
1422,UgyIa3FbZW9ghlJ1A0t4AaABAg.9cTR0VicPAu9cTX2Jk5Fxc,Because there all basically a Chiron with a new piece of aero😂,Because there all basically a Chiron with a new piece of aero😂,1,0.45454545454545453,0.13636363636363635,Positive
1423,UgyIa3FbZW9ghlJ1A0t4AaABAg.9cTR0VicPAu9cTR4KKI9XK,I still love it tho,I still love it tho,5,0.6,0.5,Positive
1424,UgxraJEK6O5ySJg17q54AaABAg,Where's Tate's CENTODIECI,Wheres Tates CENTODIECI,5,0.0,0.0,Neutral
1425,UgxraJEK6O5ySJg17q54AaABAg.9cW5uw31iLS9cW65XFex-j,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly.....,Thanks for watching🔝for more investment mentorship information🖕Drop a msg directly,5,0.3666666666666667,0.26666666666666666,Positive
1426,UgyYMfppwjrhjfqmyWN4AaABAg,Helloooo!!!!! its time for electric. Wake up,Helloooo its time for electric Wake up,5,0.0,0.0,Neutral
1427,UgyYMfppwjrhjfqmyWN4AaABAg.9cVvkaZ8Xf29cVwLwHbPy4,"Thanks for watching🔝for more investment platfrom,mentorship information🖕Drop a msg ..",Thanks for watching🔝for more investment platfrommentorship information🖕Drop a msg ,5,0.35,0.35,Positive
1428,UgzRML4RuAsUq6bhX554AaABAg,That’s one ugly ass car😂,That’s one ugly ass car😂,1,1.0,-0.7,Negative
1429,UgxQg_b67D51XXZMNxR4AaABAg,"Sorry guys but this car just doesn't have the right proportions it looks kinda stupid, and somebody paid 4mil?",Sorry guys but this car just doesnt have the right proportions it looks kinda stupid and somebody paid 4mil,1,0.8452380952380952,-0.33809523809523806,Negative
